@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.328719,0.3085,0.487022,0.683037,0.823542,m
0.327653,0.317841,0.467971,0.693041,0.11853,m
0.309969,0.321763,0.458256,0.775691,0.320799,m
0.398844,0.364698,0.799987,0.234727,0.263176,m
0.274804,0.354747,0.653836,0.358756,0.320799,m
0.330871,0.397302,0.535121,0.730048,0.320799,m
0.379774,0.326309,0.776425,0.177522,0.320799,m
0.333154,0.29561,0.513527,0.793804,0.657,m
0.395764,0.512173,0.788446,0.518789,0.256627,m
0.358702,0.301703,0.722772,0.610247,0.140922,m
0.277213,0.322718,0.535065,0.532634,0.481407,m
0.333023,0.316792,0.58407,0.143773,0.913526,m
0.32016,0.29038,0.485881,0.702193,0.102707,m
0.313486,0.321613,0.538793,0.200374,0.320799,m
0.32991,0.36783,0.529651,0.787664,0.320799,m
0.343114,0.288145,0.50422,0.639728,0.548964,m
0.367062,0.315869,0.708664,0.662632,0.755939,m
0.594516,0.490244,0.614058,0.259693,0.482639,m
0.341938,0.370433,0.552736,0.268144,0.320799,m
0.458801,0.491704,0.61071,0.55062,0.616532,m
0.414845,0.648241,0.626925,0.495368,0.535595,m
0.329717,0.328376,0.445518,0.67315,0.145344,m
0.33151,0.341018,0.660447,0.502479,0.683248,m
0.3805,0.566475,0.595462,0.288593,0.252681,m
0.347175,0.350135,0.768944,0.580588,0.779212,m
0.261125,0.317605,0.229413,0.135821,0.320799,m
0.571709,0.444589,0.650887,0.521257,0.529911,m
0.381836,0.4979,0.679031,0.692534,0.208209,m
0.328052,0.294111,0.190546,0.725117,0.087163,m
0.329295,0.363458,0.543205,0.447929,0.623159,m
0.393806,0.433611,0.586489,0.845315,0.145885,m
0.373795,0.344348,0.715751,0.628536,0.689486,m
0.516465,0.448032,0.546393,0.496634,0.703828,m
0.331847,0.40407,0.242716,0.861995,0.069057,m
0.332646,0.323797,0.536329,0.802929,0.320799,m
0.322821,0.358704,0.580245,0.709684,0.175539,m
0.316078,0.318764,0.439297,0.274799,0.599712,m
0.416368,0.440053,0.719422,0.251336,0.222271,m
0.541385,0.574948,0.502227,0.485695,0.320799,m
0.272536,0.34133,0.654001,0.574063,0.320799,m
0.4733,0.535246,0.710834,0.516611,0.269233,m
0.337798,0.284074,0.484366,0.646931,0.552901,m
0.335749,0.332394,0.548665,0.849992,0.062394,m
0.327855,0.325027,0.443915,0.735363,0.142315,m
0.324999,0.31568,0.472021,0.584767,0.320799,m
0.320651,0.343367,0.511551,0.65992,0.161314,m
0.346512,0.381206,0.673714,0.99085,0.144254,m
0.38865,0.451315,0.847919,0.217401,0.250721,m
0.267578,0.180519,0.269749,0.632191,0.320799,m
0.356066,0.370769,0.533832,0.673266,0.623592,m
0.480619,0.383392,0.698654,0.508001,0.255172,m
0.473052,0.595137,0.668069,0.291416,0.286264,m
0.382755,0.327056,0.67656,0.629802,0.605088,m
0.453871,0.528576,0.481034,0.501144,0.269121,m
0.348765,0.366775,0.509548,0.67025,0.151662,m
0.31644,0.335619,0.588112,0.510351,0.456682,m
0.318278,0.334932,0.452838,0.520049,0.320799,m
0.37769,0.622309,0.603713,0.672723,0.210484,m
0.331054,0.3085,0.499193,0.754393,0.320799,m
0.320685,0.364606,0.552266,0.795245,0.320799,m
0.326368,0.310387,0.513244,0.506197,0.510252,m
0.411823,0.375793,0.765284,0.20468,0.150027,m
0.396659,0.359225,0.675624,0.26978,0.409919,m
0.36029,0.39685,0.618868,0.643701,0.516104,m
0.585968,0.439401,0.592501,0.520226,0.184224,m
0.371738,0.394575,0.75525,0.216866,0.718504,m
0.370422,0.603487,0.271314,0.447489,0.436911,m
0.330582,0.454067,0.529372,0.579158,0.462816,m
0.4214,0.336532,0.637886,0.798052,0.621885,m
0.388567,0.339915,0.857055,0.578741,0.439871,m
0.370207,0.336369,0.62929,0.641711,0.820135,m
0.323583,0.369621,0.855271,0.180233,0.704829,m
0.323902,0.316666,0.727967,0.148889,0.224067,m
0.306877,0.292759,0.448411,0.172025,0.848691,m
0.440337,0.327725,0.683853,0.779283,0.512364,m
0.336037,0.322164,0.589128,0.595272,0.320799,m
0.326284,0.346998,0.563393,0.634011,0.211455,m
0.342892,0.390438,0.518514,0.885008,0.117416,m
0.483793,0.617223,0.694694,0.277721,0.284569,m
0.3029,0.291466,0.515666,0.311033,0.244129,m
0.335737,0.314725,0.589074,0.10555,0.900096,m
0.521275,0.483839,0.779525,0.264543,0.278738,m
0.346622,0.421673,0.573644,0.648576,0.320799,m
0.367914,0.361307,0.499251,0.744138,0.067958,m
0.332494,0.363882,0.94691,0.138669,0.449662,m
0.432925,0.399344,0.77795,0.598876,0.581505,m
0.415904,0.381174,0.72227,0.833848,0.165786,m
0.354815,0.335769,0.519092,0.699329,0.599282,m
0.318676,0.417951,0.491416,0.657862,0.609902,m
0.339688,0.355164,0.446402,0.611722,0.188768,m
0.313199,0.319779,0.522247,0.754332,0.514553,m
0.343276,0.426509,0.520549,0.872383,0.164973,m
0.252326,0.108438,0.112489,0.101104,0.175925,m
0.40081,0.75265,0.254074,0.604383,0.251079,m
0.354466,0.315294,0.764595,0.564614,0.418193,m
0.318672,0.377645,0.551423,0.773351,0.320799,m
0.412657,0.370811,0.701922,0.850221,0.320799,m
0.352168,0.453685,0.705088,0.656521,0.143023,m
0.362223,0.412497,0.602803,0.769382,0.701729,m
0.39617,0.478898,0.856237,0.199708,0.252795,m
0.445141,0.546317,0.617106,0.677934,0.196891,m
0.399533,0.431033,0.782442,0.758896,0.320799,m
0.322664,0.31971,0.485593,0.793743,0.136411,m
0.357575,0.465716,0.769768,0.544277,0.562887,m
0.413428,0.658623,0.612046,0.481807,0.517138,m
0.272417,0.319779,0.522247,0.754332,0.127045,m
0.464103,0.556205,0.522014,0.705917,0.205364,m
0.360793,0.345589,0.961223,0.235741,0.450797,m
0.394049,0.310101,0.801124,0.643459,0.637969,m
0.308685,0.30503,0.499655,0.358756,0.320799,m
0.334495,0.372274,0.620792,0.740101,0.320799,m
0.31436,0.332203,0.538785,0.560073,0.320799,m
0.33129,0.319794,0.572887,0.608194,0.320799,m
0.334946,0.297449,0.509791,0.569494,0.505488,m
0.339308,0.378509,0.884163,0.647872,0.5386,m
0.436262,0.660607,0.666683,0.457744,0.280232,m
0.45726,0.485865,0.683119,0.521205,0.493015,m
0.341017,0.35279,0.786218,0.202939,0.439879,m
0.516627,0.474558,0.723443,0.240325,0.273466,m
0.380483,0.56641,0.595456,0.288606,0.252694,m
0.327017,0.344092,0.51294,0.644348,0.320799,m
0.44545,0.505153,0.823105,0.231638,0.26389,m
0.365327,0.350788,0.726585,0.561548,0.698284,m
0.37113,0.38022,0.734018,0.21762,0.698584,m
0.329664,0.321655,0.488479,0.569071,0.320799,m
0.406658,0.524552,0.577708,0.274528,0.281186,m
0.32729,0.349331,0.512044,0.275594,0.668284,m
0.36873,0.337084,0.814989,0.568193,0.471117,m
0.358848,0.754606,0.251204,0.599273,0.233384,m
0.4718,0.630739,0.701221,0.27498,0.278953,m
0.517526,0.371929,0.704441,0.559371,0.461176,m
0.485002,0.644004,0.682669,0.286814,0.281739,m
0.342205,0.397153,0.715269,0.224231,0.231597,m
0.364784,0.338296,0.790379,0.587003,0.113147,m
0.434435,0.415427,0.741497,0.61447,0.664339,m
0.317123,0.330836,0.563594,0.546603,0.320799,m
0.390524,0.350243,0.701834,0.638568,0.72154,m
0.546052,0.532159,0.563164,0.5164,0.590558,m
0.341542,0.431839,0.899368,0.208712,0.513217,m
0.435126,0.45678,0.756503,0.23791,0.40758,m
0.409629,0.347524,0.727975,0.752392,0.532269,m
0.347273,0.341289,0.608984,0.241276,0.320799,m
0.308867,0.308936,0.514854,0.538553,0.320799,m
0.326418,0.306181,0.741194,0.641954,0.688029,m
0.328597,0.389944,0.509949,0.730847,0.15882,m
0.344444,0.358008,0.518463,0.865124,0.033903,m
0.467294,0.637999,0.667759,0.272239,0.280296,m
0.355616,0.47027,0.555112,0.490596,0.415996,m
0.316149,0.312971,0.452386,0.242989,0.609245,m
0.266269,0.191086,0.28894,0.586299,0.739571,m
0.348915,0.312812,0.732555,0.722181,0.690632,m
0.552186,0.375589,0.872126,0.244888,0.253967,m
0.33956,0.337083,0.688959,0.598299,0.320799,m
0.328713,0.30378,0.487296,0.745398,0.713605,m
0.404848,0.706982,0.540921,0.563597,0.240757,m
0.345914,0.338448,0.78166,0.562042,0.457392,m
0.432968,0.291213,0.812579,0.211025,0.222428,m
0.430001,0.451578,0.6529,0.256394,0.277565,m
0.360928,0.351172,0.968977,0.232992,0.449257,m
0.315569,0.323211,0.52436,0.866461,0.320799,m
0.344688,0.452814,0.698977,0.892331,0.143319,m
0.35981,0.329057,0.541564,0.615228,0.320799,m
0.390728,0.391893,0.765027,0.238233,0.264395,m
0.309717,0.291289,0.47524,0.559984,0.78599,m
0.330757,0.326453,0.495387,0.664561,0.320799,m
0.45819,0.308162,0.620439,0.659636,0.550467,m
0.316294,0.358311,0.590906,0.789277,0.320799,m
0.344678,0.422942,0.765398,0.570563,0.596814,m
0.354754,0.353425,0.768072,0.684111,0.727293,m
0.388587,0.588511,0.530357,0.298923,0.256679,m
0.381247,0.328137,0.751831,0.580973,0.184132,m
0.347776,0.418269,0.76903,0.188438,0.632902,m
0.411631,0.338953,0.709176,0.654889,0.465442,m
0.390728,0.391917,0.765027,0.238202,0.26436,m
0.35282,0.421741,0.638617,0.610411,0.49263,m
0.322379,0.31575,0.774426,0.52885,0.145538,m
0.353548,0.400223,0.512161,0.757734,0.14104,m
0.333335,0.430886,0.478573,0.793986,0.320799,m
0.446508,0.337789,0.63979,0.676327,0.668611,m
0.442577,0.630513,0.691767,0.503072,0.272866,m
0.34413,0.339823,0.462016,0.6522,0.575634,m
0.373769,0.473294,0.787317,0.645605,0.166916,m
0.335917,0.400587,0.504818,0.850889,0.320799,m
0.268078,0.134019,0.155695,0.150775,0.320799,m
0.333156,0.360078,0.617849,0.535203,0.682841,m
0.345165,0.330977,0.604928,0.531742,0.320799,m
0.360678,0.640875,0.55648,0.51772,0.539354,m
0.328982,0.376714,0.844875,0.64413,0.639845,m
0.366776,0.415527,0.60047,0.879248,0.590316,m
0.356522,0.323359,0.725595,0.919245,0.129498,m
0.276949,0.164116,0.255956,0.203231,0.320799,m
0.374475,0.360857,0.553456,0.76795,0.162505,m
0.320294,0.331813,0.590109,0.245561,0.187307,m
0.471086,0.502284,0.578208,0.234083,0.270344,m
0.347528,0.401557,0.531815,0.250397,0.320799,m
0.336104,0.401573,0.692694,0.187769,0.646875,m
0.497084,0.68358,0.582336,0.436787,0.369259,m
0.321797,0.355969,0.513877,0.646409,0.715044,m
0.391574,0.40267,0.587007,0.622107,0.770951,m
0.311153,0.305461,0.488554,0.781126,0.162806,m
0.384161,0.277727,0.686444,0.564194,0.192623,m
0.38408,0.394127,0.802265,0.175041,0.467385,m
0.343964,0.330053,0.466901,0.610778,0.067548,m
0.350768,0.352163,0.522031,0.848783,0.787096,m
0.314785,0.370832,0.466558,0.638026,0.320799,m
0.401758,0.373284,0.806962,0.209162,0.320799,m
0.390391,0.322245,0.565613,0.716521,0.166592,m
0.439325,0.58758,0.542829,0.477656,0.479184,m
0.377861,0.62646,0.559622,0.625828,0.218148,m
0.280863,0.32197,0.524566,0.686015,0.17795,m
0.411072,0.560539,0.489686,0.444605,0.249233,m
0.329964,0.291557,0.492814,0.729551,0.578173,m
0.318836,0.321901,0.463543,0.287974,0.556516,m
0.329792,0.339739,0.643177,0.257559,0.439946,m
0.446311,0.392008,0.570116,0.551159,0.263373,m
0.367913,0.734012,0.547485,0.603977,0.240527,m
0.319202,0.33129,0.454983,0.518395,0.320799,m
0.331641,0.33935,0.478447,0.664397,0.320799,m
0.386758,0.311393,0.771961,0.571154,0.730288,m
0.389871,0.437315,0.71186,0.246553,0.263518,m
0.3155,0.312519,0.450937,0.245838,0.590144,m
0.350353,0.385415,0.543148,0.559296,0.516811,m
0.323902,0.35149,0.606356,0.754731,0.193938,m
0.313692,0.362289,0.431677,0.635464,0.320799,m
0.365602,0.339022,0.716143,0.584069,0.764705,m
0.56567,0.453378,0.764709,0.226113,0.253764,m
0.312854,0.316326,0.510946,0.530727,0.320799,m
0.37414,0.793935,0.226416,0.500366,0.434977,m
0.380234,0.774589,0.56996,0.516069,0.257053,m
0.431621,0.447606,0.73719,0.595751,0.500993,m
0.348057,0.350789,0.511232,0.869703,0.842161,m
0.58672,0.508471,0.452357,0.445246,0.320799,m
0.320133,0.352985,0.587726,0.79249,0.320799,m
0.395482,0.265391,0.676777,0.554668,0.178729,m
0.322855,0.360037,0.717786,0.620185,0.164044,m
0.460651,0.420283,0.809244,0.220434,0.247362,m
0.321884,0.413859,0.539929,0.648864,0.320799,m
0.356064,0.322118,0.551237,0.559865,0.48062,m
0.273058,0.354878,0.626013,0.747576,0.320799,m
0.311082,0.300552,0.529157,0.503716,0.320799,m
0.51967,0.376474,0.673515,0.731178,0.19519,m
0.33353,0.368014,0.797719,0.220751,0.412063,m
0.322628,0.296166,0.501014,0.673404,0.119983,m
0.311635,0.310716,0.538,0.5562,0.320799,m
0.44923,0.389623,0.576364,0.571354,0.26346,m
0.362015,0.348104,0.66877,0.76026,0.147724,m
0.539959,0.672402,0.579393,0.310702,0.293042,m
0.310855,0.333549,0.431107,0.547199,0.320799,m
0.339715,0.32495,0.526389,0.627666,0.593611,m
0.412798,0.41988,0.723494,0.475549,0.246233,m
0.328946,0.363996,0.945883,0.582508,0.198107,m
0.318915,0.324928,0.529108,0.554421,0.569875,m
0.343896,0.32825,0.432397,0.650507,0.533012,m
0.391976,0.329179,0.753164,0.622676,0.718095,m
0.310029,0.30421,0.516497,0.528954,0.320799,m
0.32636,0.31216,0.515857,0.520543,0.50079,m
0.336125,0.35306,0.526752,0.777511,0.320799,m
0.337041,0.365352,0.627879,0.53047,0.635495,m
0.34617,0.44762,0.534075,0.605241,0.492803,m
0.341686,0.362718,0.61445,0.596243,0.226062,m
0.375927,0.69226,0.512113,0.547946,0.493514,m
0.318713,0.343933,0.646556,0.61204,0.154222,m
0.367072,0.342756,0.620423,0.612015,0.849318,m
0.412772,0.415403,0.749631,0.549453,0.692349,m
0.331664,0.37944,0.92249,0.172915,0.222777,m
0.36745,0.737499,0.551032,0.506339,0.263258,m
0.375808,0.393442,0.648731,0.169299,0.130383,m
0.345701,0.320074,0.631751,0.712021,0.765135,m
0.474985,0.474328,0.693555,0.649903,0.209975,m
0.369659,0.367489,0.567883,0.716469,0.194976,m
0.35044,0.374403,0.523401,0.575356,0.536805,m
0.326344,0.335528,0.474478,0.590529,0.320799,m
0.332655,0.387793,0.636656,0.26695,0.271215,m
0.396017,0.335201,0.666546,0.542264,0.427958,m
0.34693,0.412947,0.637484,0.803492,0.320799,m
0.316332,0.357823,0.631704,0.579439,0.163396,m
0.337228,0.44084,0.788046,0.207426,0.214842,m
0.44144,0.645706,0.699508,0.49364,0.274714,m
0.374623,0.296233,0.735557,0.90726,0.150883,m
0.32536,0.327862,0.405239,0.614087,0.684842,m
0.280962,0.184717,0.249431,0.630671,0.639118,m
0.311517,0.311629,0.536228,0.547511,0.320799,m
0.334211,0.329297,0.491831,0.632033,0.677035,m
0.335609,0.401694,0.778171,0.601819,0.320799,m
0.31398,0.303175,0.540598,0.502953,0.320799,m
0.348842,0.38242,0.689204,0.635738,0.774833,m
0.347686,0.44846,0.514371,0.673318,0.137107,m
0.346183,0.444921,0.546674,0.870244,0.178707,m
0.34102,0.34123,0.509351,0.571392,0.320799,m
0.381219,0.328107,0.751798,0.580897,0.184132,m
0.458345,0.526818,0.658852,0.570182,0.502105,m
0.312892,0.330372,0.510602,0.076993,0.320799,m
0.428611,0.480587,0.582017,0.780143,0.172732,m
0.381899,0.428651,0.863501,0.615694,0.231306,m
0.391268,0.738917,0.257956,0.54848,0.229553,m
0.392684,0.327666,0.667245,0.548125,0.440191,m
0.280327,0.348464,0.588773,0.641539,0.510624,m
0.359015,0.464558,0.146491,0.218471,0.19885,m
0.389924,0.313212,0.79241,0.564445,0.446038,m
0.202673,0.100952,0.193428,0.22638,0.64649,m
0.428457,0.69104,0.574142,0.506871,0.456162,m
0.31242,0.336295,0.549934,0.564976,0.320799,m
0.246589,0.375168,0.131087,0.735924,0.320799,m
0.468434,0.338732,0.734988,0.678435,0.509551,m
0.366661,0.448446,0.865316,0.177735,0.476421,m
0.319525,0.353086,0.622773,0.74321,0.320799,m
0.310823,0.35662,0.653043,0.231251,0.320799,m
0.338279,0.396769,0.708218,0.58526,0.607696,m
0.356459,0.433008,0.800065,0.236246,0.176531,m
0.368925,0.341904,0.79339,0.566303,0.473638,m
0.331283,0.338387,0.50297,0.82456,0.575385,m
0.389667,0.414987,0.711422,0.51837,0.23846,m
0.349367,0.3477,0.529891,0.839272,0.76528,m
0.405156,0.438926,0.704966,0.253608,0.490906,m
0.372633,0.653364,0.79646,0.270879,0.26898,m
0.317067,0.284672,0.474557,0.679184,0.773437,m
0.362974,0.690695,0.765133,0.266679,0.274304,m
0.374963,0.416851,0.670779,0.74213,0.197385,m
0.309803,0.348543,0.435161,0.506077,0.48317,m
0.352478,0.400925,0.82877,0.18793,0.42885,m
0.316788,0.344035,0.466012,0.47543,0.684617,m
0.341835,0.476416,0.703839,0.834615,0.320799,m
0.413977,0.365588,0.664812,0.791027,0.10843,m
0.342246,0.39578,0.792243,0.563514,0.633782,m
0.315634,0.3214,0.566392,0.54942,0.20155,m
0.436423,0.297782,0.605131,0.802861,0.596724,m
0.335082,0.360028,0.586284,0.753397,0.125739,m
0.458233,0.476672,0.604954,0.466872,0.639895,m
0.362286,0.301161,0.752082,0.617613,0.150242,m
0.385727,0.524718,0.748365,0.683659,0.213111,m
0.438953,0.572296,0.524663,0.647979,0.209353,m
0.306817,0.329387,0.415692,0.494893,0.320799,m
0.414139,0.517227,0.71626,0.523508,0.620207,m
0.349353,0.433229,0.536575,0.793101,0.144845,m
0.326449,0.360822,0.58541,0.787593,0.143635,m
0.259178,0.395985,0.63933,0.198395,0.567742,m
0.504768,0.505004,0.781504,0.265895,0.266003,m
0.338221,0.405076,0.486885,0.524519,0.537822,m
0.417179,0.42446,0.648177,0.146685,0.687345,m
0.348263,0.354878,0.513932,0.878231,0.851594,m
0.311718,0.342411,0.544898,0.862505,0.320799,m
0.373586,0.32867,0.700203,0.658136,0.717378,m
0.364168,0.662637,0.79382,0.267967,0.267808,m
0.485081,0.732586,0.523242,0.29428,0.282279,m
0.322616,0.293898,0.487087,0.717027,0.042331,m
0.369264,0.355049,0.80418,0.526923,0.482445,m
0.356343,0.462824,0.642729,0.228387,0.242483,m
0.326368,0.310387,0.513244,0.506197,0.510252,m
0.464573,0.509318,0.611351,0.278612,0.565341,m
0.311001,0.260275,0.38303,0.482869,0.152972,m
0.384132,0.311485,0.796638,0.584425,0.470575,m
0.276425,0.164254,0.236281,0.769854,0.320799,m
0.331148,0.297005,0.476389,0.764723,0.696331,m
0.32038,0.406371,0.464092,0.604563,0.572179,m
0.325883,0.283764,0.472708,0.666959,0.565241,m
0.348947,0.332789,0.424736,0.609696,0.320799,m
0.343602,0.402018,0.673563,0.254845,0.420713,m
0.323315,0.328307,0.473597,0.736659,0.616502,m
0.399756,0.308582,0.672985,0.521891,0.500431,m
0.359381,0.315672,0.690158,0.979388,0.164827,m
0.327378,0.361253,0.539638,0.281636,0.630577,m
0.353096,0.335124,0.543615,0.855166,0.728512,m
0.385448,0.426079,0.677669,0.243299,0.253975,m
0.3942,0.347569,0.652026,0.468809,0.414617,m
0.319624,0.305505,0.501482,0.825384,0.148875,m
0.329169,0.288691,0.481399,0.722047,0.617571,m
0.277829,0.173896,0.199624,0.068174,0.124089,m
0.309712,0.311655,0.515727,0.929336,0.320799,m
0.37187,0.403125,0.651192,0.512615,0.233038,m
0.327967,0.362197,0.524687,0.784884,0.095946,m
0.314963,0.402472,0.503671,0.740778,0.068742,m
0.320536,0.351492,0.523987,0.843066,0.107561,m
0.410067,0.453057,0.822822,0.677877,0.320799,m
0.386552,0.669746,0.591501,0.62399,0.23219,m
0.328723,0.340723,0.538738,0.662502,0.496821,m
0.408606,0.33822,0.499527,0.842456,0.178648,m
0.338441,0.421753,0.802866,0.205957,0.113261,m
0.33044,0.392584,0.550253,0.233653,0.541293,m
0.365684,0.3537,0.858982,0.572323,0.510217,m
0.340265,0.45441,0.830747,0.210988,0.320799,m
0.441433,0.35267,0.74682,0.789005,0.186889,m
0.3087,0.29788,0.454122,0.490227,0.320799,m
0.343435,0.324373,0.793663,0.61747,0.692229,m
0.323462,0.35501,0.463994,0.534829,0.320799,m
0.219525,0.102904,0.571239,0.238634,0.240987,m
0.474204,0.333144,0.746529,0.698022,0.161997,m
0.388216,0.462013,0.78104,0.583431,0.571235,m
0.384371,0.333171,0.7752,0.674121,0.685843,m
0.340985,0.383203,0.783293,0.662593,0.612979,m
0.347586,0.37479,0.525855,0.545055,0.535675,m
0.398702,0.405229,0.721272,0.231094,0.421014,m
0.366966,0.373496,0.750348,0.185475,0.451547,m
0.318523,0.322663,0.486791,0.661118,0.533312,m
0.318076,0.402843,0.540136,0.604948,0.320799,m
0.355715,0.324889,0.845687,0.567047,0.559977,m
0.329962,0.298607,0.48681,0.751014,0.662843,m
0.478687,0.597589,0.717601,0.267752,0.277838,m
0.383727,0.525523,0.710048,0.59984,0.260984,m
0.32303,0.315418,0.746891,0.226439,0.320799,m
0.366249,0.364855,0.754394,0.566331,0.670227,m
0.404464,0.364882,0.74661,0.645773,0.188934,m
0.359084,0.350061,0.802263,0.549125,0.519241,m
0.320312,0.331779,0.104166,0.188999,0.232465,m
0.354547,0.426339,0.838764,0.209384,0.557432,m
0.520438,0.457762,0.769448,0.258587,0.276048,m
0.35407,0.387122,0.522743,0.791081,0.128018,m
0.360993,0.474905,0.706131,0.611666,0.207821,m
0.346136,0.090238,0.627245,0.253344,0.448931,m
0.355055,0.352972,0.7957,0.534652,0.503796,m
0.318586,0.347021,0.501367,0.138805,0.320799,m
0.346932,0.349162,0.43484,0.610948,0.485307,m
0.268284,0.34008,0.480212,0.631731,0.108891,m
0.339664,0.376505,0.694779,0.560661,0.226563,m
0.321947,0.360406,0.593652,0.80218,0.129925,m
0.348091,0.346302,0.440124,0.602679,0.320799,m
0.356724,0.452402,0.673637,0.517242,0.232193,m
0.32513,0.323527,0.40664,0.585444,0.739147,m
0.40652,0.387823,0.67206,0.262304,0.406953,m
0.51967,0.376474,0.673515,0.731212,0.195117,m
0.356082,0.367247,0.576515,0.717676,0.124806,m
0.264524,0.29261,0.513786,0.792416,0.034724,m
0.461385,0.503495,0.659692,0.489573,0.606487,m
0.380122,0.511674,0.550685,0.751709,0.186283,m
0.467358,0.347056,0.726828,0.601669,0.644891,m
0.385552,0.347045,0.762843,0.499353,0.508921,m
0.371123,0.480165,0.790608,0.65611,0.192229,m
0.321671,0.318461,0.470865,0.770884,0.146002,m
0.339959,0.372619,0.592732,0.826246,0.054992,m
0.279794,0.292488,0.480735,0.591666,0.320799,m
0.322976,0.305248,0.435418,0.663891,0.1067,m
0.373736,0.331887,0.773661,0.631379,0.496759,m
0.399164,0.331975,0.760425,0.641763,0.630904,m
0.314296,0.371769,0.494398,0.819398,0.320799,m
0.342302,0.406187,0.674734,0.563925,0.320799,m
0.478687,0.711907,0.495979,0.453167,0.374033,m
0.500266,0.359108,0.902194,0.221741,0.261836,m
0.340735,0.431341,0.78835,0.168605,0.571942,m
0.375533,0.347665,0.750969,0.698224,0.65972,m
0.404241,0.383429,0.712475,0.584038,0.676016,m
0.329566,0.322096,0.557522,0.646091,0.814122,m
0.309773,0.298864,0.515522,0.515698,0.446202,m
0.336462,0.38554,0.833449,0.225981,0.239076,m
0.310356,0.311875,0.466266,0.463678,0.244557,m
0.331605,0.401699,0.556378,0.231885,0.542454,m
0.331882,0.386491,0.472009,0.789445,0.616569,m
0.396564,0.329163,0.665192,0.566121,0.449947,m
0.352792,0.338103,0.858323,0.189113,0.49919,m
0.37713,0.427729,0.711683,0.589976,0.576549,m
0.311611,0.354915,0.427084,0.490094,0.320799,m
0.391225,0.462149,0.654423,0.798052,0.195724,m
0.346175,0.399749,0.669483,0.60073,0.480326,m
0.343765,0.36069,0.887005,0.186018,0.443871,m
0.281745,0.320194,0.510998,0.717299,0.073096,m
0.374397,0.456579,0.851587,0.186032,0.518329,m
0.304672,0.203607,0.448075,0.266256,0.320799,m
0.336674,0.414465,0.471786,0.533917,0.320799,m
0.402342,0.350989,0.744313,0.70645,0.502084,m
0.26938,0.162993,0.502963,0.190048,0.684484,m
0.280195,0.1889,0.274306,0.708056,0.025052,m
0.324177,0.372265,0.638617,0.750381,0.16113,m
0.372103,0.796713,0.600147,0.519767,0.269304,m
0.30904,0.301356,0.457844,0.758748,0.320799,m
0.339671,0.358614,0.445132,0.59947,0.191519,m
0.388842,0.304452,0.749749,0.245999,0.430678,m
0.395843,0.512815,0.787136,0.519432,0.257086,m
0.490197,0.482586,0.694437,0.253357,0.532052,m
0.382524,0.465927,0.831972,0.559932,0.245771,m
0.370967,0.369223,0.655951,0.62365,0.221501,m
0.31253,0.322746,0.508892,0.523385,0.320799,m
0.382285,0.299246,0.469428,0.730684,0.569943,m
0.459161,0.556529,0.655067,0.526971,0.473781,m
0.412973,0.654516,0.716653,0.528748,0.264888,m
0.340735,0.431341,0.78835,0.548908,0.571942,m
0.350465,0.716693,0.260414,0.664826,0.238115,m
0.426993,0.602285,0.719528,0.26367,0.281031,m
0.416908,0.490791,0.743434,0.528035,0.644953,m
0.357295,0.469017,0.665706,0.713156,0.196415,m
0.342311,0.387509,0.539591,0.549754,0.320799,m
0.34796,0.376815,0.532019,0.541772,0.526527,m
0.313486,0.368221,0.461072,0.636056,0.15106,m
0.367112,0.693149,0.741573,0.252436,0.272271,m
0.425286,0.616813,0.724494,0.476338,0.272347,m
0.360582,0.704828,0.24634,0.718466,0.206799,m
0.484871,0.290657,0.609749,0.82137,0.581772,m
0.317973,0.325885,0.535305,0.667372,0.199232,m
0.345515,0.317377,0.741405,0.677341,0.701937,m
0.330272,0.290605,0.456164,0.610642,0.781698,m
0.250192,0.324475,0.587935,0.797757,0.076756,m
0.452586,0.672737,0.277351,0.57882,0.249856,m
0.457882,0.396452,0.731629,0.219182,0.56189,m
0.386285,0.448088,0.656114,0.790353,0.185743,m
0.364451,0.357168,0.765983,0.698766,0.172901,m
0.334003,0.335856,0.852967,0.562733,0.320799,m
0.320036,0.298894,0.573743,0.268419,0.444442,m
0.311333,0.302304,0.45263,0.454325,0.230793,m
0.449861,0.371275,0.540815,0.680115,0.461542,m
0.53276,0.516396,0.698318,0.261533,0.281296,m
0.316065,0.367244,0.426985,0.482724,0.320799,m
0.421902,0.472237,0.662442,0.258961,0.280265,m
0.334685,0.319448,0.453466,0.646563,0.587248,m
0.408579,0.338113,0.499495,0.84229,0.178681,m
0.329855,0.298622,0.489741,0.781153,0.632055,m
0.382074,0.311559,0.628753,0.657669,0.824292,m
0.326783,0.429927,0.487056,0.628987,0.528317,m
0.451164,0.433245,0.795385,0.534941,0.438553,m
0.523404,0.541949,0.713969,0.278088,0.284744,m
0.309595,0.308778,0.511451,0.358756,0.320799,m
0.429546,0.476659,0.570908,0.215926,0.162718,m
0.370828,0.495581,0.703503,0.576366,0.567789,m
0.331881,0.285728,0.480316,0.710092,0.561732,m
0.330978,0.350445,0.23618,0.908288,0.058217,m
0.389921,0.702439,0.551421,0.531938,0.50129,m
0.312811,0.315276,0.536773,0.839996,0.150569,m
